,RGS1,MID1IP1,SAP30,BTC,DUSP2,PRL,CCDC19,TMEM184B,CCDC66,BBC3,SYAP1,C1QA,ATG2A,IL10,KLHL21,HPGD,MIRLET7BHG,KCNK7,MADCAM1,CREM,KIAA0087,HMBOX1,NOV,MUC13,EPHB1,TIGD3,CCDC153,TGM3,LOC100507006,PPP1R12B,F11R,CD22,STYXL1,LRRC6,BTLA,DNAJB1,RPGRIP1,VNN3,KIAA1257,GK5,RELL1,ISY1-RAB43,DNAH12,PLEKHG3,KIR3DL1,ITPKB-IT1,JOSD1,SLC1A3,COL8A2,ADAMTS2,GRAMD1C,S1PR5,MME,SPARCL1,SCYL1,NUP133,FGF9,RGS9,KIR2DS4,LRRC2,LOC100131043,SAG,VPS18,ALDH1A1,VSIG4,MCM9,PRO0471,ZNF793,SYT1,BTG2,C1QB,IFRD1,COL6A6,ZNF230,IRS2,RAF1,HS3ST1,PLA2G7,CYMP,KALRN,CCDC7,PYGO1,KIR3DL3,RUNX2,MYBPH,TRIB1,NFASC,LOC100506403,SNORA21,CHI3L1,VMO1,TUFT1,NRG1,C1QC,DRD5,PIM2,XG,SEMA6B,STMN2,ERMN,GPR174,IKZF3,LRWD1,PIK3IP1,APOA5,GOT1,GLI3,PPP6R1,PRDM8,CPSF3L,UBN1,LOC100507616,CASS4,SYN2,CD86,NEK10,ZNF222,MINPP1,KIAA1841,PRKDC,CCDC147,SPAG9,IKBKB,FAM107A,CHSY1,P2RY1,FOXK2,LRRC31,GJB4,ALG2,UPK3A,KIR2DL5A,KIAA0319L,SPHKAP,MALAT1,CR2,RPS6KA5,KLF8,BTBD18,KIR2DL2,NSMAF,EXOC3L4,SPATA2L,ARFGAP3,AREG,BTNL3,FOSB,ACVRL1,MYOM2,OXR1,RFC3,CCDC151,HAL,EMR3,RTN1,HECW2,L2HGDH,ARAP3,TIGIT,KRTAP4-6,THRB,P2RY12,TTC18,INHBB
KIR2DS4,0.3912105921526028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17591058325374553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9482684727316465,1.0,1.0,1.0,1.0,1.0,1.2598776252583273e-49,1.0,1.0,1.0,1.0,1.0,0.002880808483402074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8136517274057379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353962725968806,1.0,9.350725184372804e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6400991419156397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15089110135375813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9580389197661839,1.0,1.2781681990960357e-72,1.0,1.0,1.0,0.005455409479703488,1.0,1.0,1.0,4.13297650840396e-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
LRRC2,1.0,1.0,9.665020832955224e-10,8.538151125722339e-06,0.9950370156445268,1.0,1.0,1.0,9.230725402914487e-07,0.19453993954742776,1.0,0.1903823940095657,1.0,0.0014117699653962152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001329283002698822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.596659574276757e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.666780352004548e-06,1.0,0.9330353648638349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.609411967151108e-19,1.0,0.9314330810769182,1.0,1.8555862533154156e-09,1.0,0.8570348978301486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7852356561451636e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7584406382604192,1.0,0.45626759104085224,1.0,0.995429289553367,0.2874768343789027,0.8171137109889612,1.0,1.0,1.0,1.5807997867323147e-145,1.0,1.0,1.0,1.0,1.0,1.0,5.179294909359482e-156,1.0,0.27013632223091544,1.0,1.0,0.7844405847655398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6430793842437127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12942022470698278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4941336547614691
LOC100131043,1.0,0.1056399848114052,0.005441011729182314,1.0,1.0,1.0,1.0,1.0,1.0,3.4020986323559105e-05,1.0,1.0,1.0,5.580607632707062e-122,1.0,1.0,0.3048956256344624,1.0,1.0,1.0,4.357723715006096e-06,1.0,4.115487894274304e-09,1.0,1.0,1.0,1.0,1.0,0.0363894192982165,1.0,1.0,1.0,0.00015486778465705504,1.0,1.0,0.21754800935146956,1.0,1.0,0.3421276849625724,1.0,1.0,0.00038835022177533815,1.0,1.0,5.024065416940037e-21,1.0,9.148501154786704e-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.594615332364348e-08,5.155866714947105e-140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5071515121197102,7.58758675964955e-169,1.0,0.00033569605689816155,1.0,1.0,0.21005205810484817,1.0,1.0,1.0,1.0,1.0,0.0009796051473314209,1.0,1.0,0.6825788819280019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16640413236008023,1.0,1.0,0.3416536181189609,1.0,1.0,1.0,1.0,1.971660834702738e-76,1.0,1.0,1.042971199298871e-93,1.0,0.00012516094234452772,0.7184789203916344,0.5394346101977143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25823738620974146,1.0,1.0,1.0,0.0745832265785703,0.020780371363443413,1.0,1.0,0.2330755687788164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16052998820866005,1.0,1.901550835627648e-53,1.0,1.0,1.0,1.8470927514199748e-44,1.0,1.0,0.7903619869862096,0.7850622266809163,1.0,4.061859786443513e-62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SAG,1.0,1.0,1.0,1.0,1.0,0.7810508036050584,1.0,1.0,1.0,1.0,0.9329803685179561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8093975345813079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7329589517118773,1.0,1.0,0.8471594017293452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9332863780528619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2287003765438268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.944917377076685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6334292281008389,1.0,1.0,1.0,1.0,1.0,0.4065054452076097,1.0,1.0,1.0,1.0,1.0,1.0,0.2148838003237099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9782318637004146,1.0,1.0,1.0,1.0
VPS18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.750188187015638e-12,0.4517978283237867,1.0,1.0,1.0,1.0,1.0,1.0,2.0724870601267016e-16,1.8039519490778065e-120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1759598943892332,1.0,3.634332948828141e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2460215621667311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.609411967151108e-19,1.0,1.0,1.0,1.0,1.0,1.0,0.9070513615663227,1.0,0.6433490870814613,1.0,1.0,0.09648206786930577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00019298691369127967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013720970624424341,0.0790411505834429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8680400073575832,1.0,1.0,1.0,1.0,1.0,3.150287698938352e-28,3.508684605903394e-34,1.0,1.0,1.219978447132853e-64,1.0,1.0,0.45182078762613975,0.0,1.0,0.2758288450794165,1.0,1.0,1.0,1.0,1.0,0.03979662337880759,1.0,1.0,1.0,8.382136505456252e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1157030235525107e-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6678270153902512,1.0,0.7644339729858474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ALDH1A1,1.0,0.6113081336552773,8.551182397963122e-50,0.4195402599599075,1.0,1.0,1.0,1.0,1.0,5.1553518593095e-07,1.0,1.0,1.0,2.574849813536727e-72,1.0,0.5149454638730819,0.02274996304475863,8.037169811840474e-14,1.0,1.0,1.0,1.0,9.209537739279539e-117,1.0,0.3912323965212552,4.914396301980047e-05,0.4544777749668494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06408054652099851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.594615332364348e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926235514505557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17018941548281818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00019651786328988484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35556011968703083,1.0,1.0,1.0,1.0,0.480957262662454,1.0,1.0,1.0,1.0,1.0,2.3861346833416005e-26,1.0,1.0,1.0,0.7340678797373368,1.0,1.0,1.0,1.0,1.0,1.0,0.7287402926963316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15058572996002093,1.0,1.0,1.0,4.203601407771651e-33,1.0,1.0,1.0,1.0,1.0,0.2643966613234876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7669258565424408,1.0,1.0,1.0
VSIG4,1.0,1.0,1.0,1.0,1.0,4.26659526094763e-12,1.0,1.0,1.0,1.0,0.1137629915412671,1.0292954469239154e-07,1.0,1.0,1.0,4.781355976308673e-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36354959390794e-05,1.0,1.0,1.0,1.0,1.0,1.0,3.7712283113121305e-21,1.0,1.0,1.0,0.002535705964278435,1.0,1.0,1.0,1.1903946477382396e-10,2.5176166010248586e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9314330810769182,5.155866714947105e-140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.02560803134156e-310,1.0,1.0,1.0,7.296691040730448e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7265545670713354,1.0,1.0,1.0,1.0,1.0,1.0,1.2180474700318117e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.081790861085791e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1282049464797894,1.0,1.0,1.0,1.0,0.00014063116731538868,1.0,1.0,1.0,1.0,1.0,1.0,0.28339123150116263,1.0,1.0,1.0,0.5274639106701688,1.0,3.635477085233561e-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
MCM9,1.0,1.0,1.0,0.9243028735144718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7258669469383785,1.0,1.0,1.0,1.0,1.0,4.360144851575481e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5675623467052233,1.0,1.0,1.0,0.07821739044987837,0.16657970376223918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.848596948213972e-08,0.37055726140188194,1.0,1.0,1.0,0.47343651295196576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8095057395929817,0.5151806302686337,1.0,1.0,1.0,1.0,1.0,0.26165274604517674,1.0,1.0,1.0,1.0,1.0,1.0,0.6651454903447471,1.0,1.0,1.0,1.0,1.0,0.010358547173966814,1.0,1.0,0.5195926969252216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010855457759258835,0.4511882927469203,1.0,1.0,1.0,1.0,1.0,1.0,0.9131099678710813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.70771520751386e-09,1.0,1.0,1.0,0.3215918678332875,1.0,6.981854067356476e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7394770387535673,1.0,1.0,1.0
PRO0471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.891026934522012e-86,0.5560083889626626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9253123676533787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8136517274057379,1.8555862533154156e-09,1.0,1.0,0.9070513615663227,1.0,1.0,0.8095057395929817,1.0,1.0,0.33391021681512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1499189685797126e-08,1.5499643363962663e-139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017140004493738245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9468025194470355,1.0,0.48554332974754677,0.9710808094988737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.019966505532301806,1.0,0.9084181908112505,1.0,0.33891029485052393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9277762078100293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05155225516305182,1.0,1.0,1.0,1.0
ZNF793,1.0,1.0,1.0,1.0,1.0,0.09788357831259198,0.22236025724817532,1.0,0.5893236266984174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16262306712764418,0.444696003360904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01086969208000102,1.0,1.0,0.027807221467449714,1.0,1.0,0.5595535108929599,0.13980233319182456,1.0,1.0,1.0,1.0,0.2287003765438268,1.0,1.0,1.0,0.5151806302686337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45474165063432437,1.0,0.9447815940958542,1.0,0.012745968624002877,1.0,0.7556071422440899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.232336709634574e-07,1.0,1.0,1.0,0.1994475158001252,1.0,1.0,1.0,1.0,1.0,0.548777770254951,1.0,1.0,0.09666327180785914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20050556441354683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.595042875101951e-07,0.48121343426937413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016312200176534595,1.0,1.0
SYT1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07005566541932955,1.0,1.0,1.0,1.0,0.29332373395625144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0014288639246021009,1.0,1.0,1.0,1.0,1.0,0.4202843866515602,1.0,1.0,1.0,1.0,0.895017401538863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8570348978301486,1.0,1.0,0.6433490870814613,1.0,1.0,1.0,0.33391021681512,1.0,1.0,1.0,1.0,1.0,1.0,0.6544018047250559,1.0,1.0,1.0,1.0,0.6579805958494669,1.0,1.0,1.0,0.0004332985552812033,0.7969157871744603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008814713181576965,1.0,1.0,1.0,0.0025991832233091664,1.0,1.0,1.0,1.0,0.24529673600430846,1.0,1.0,1.0,0.9098514819971659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583904702803685,0.4606424018654841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00980761335310677,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BTG2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.14341546349228e-14,2.8992120269270415e-299,1.0348512112170886e-22,1.0,1.0,1.0,1.0,0.29590343642080363,1.0,1.0,1.0,1.0,1.0,0.02539635761217477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.00034213425954653754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.762547858472158e-08,1.0,1.0,1.0,0.004449259781142503,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.530645793406744e-14,1.0,1.0,1.0,1.0,1.0,1.0,8.929309815608231e-281,1.0,5.4007937088920254e-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00023839739634339712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.296122995376375,1.0,1.0,1.0,0.4327367301214867,1.4178464987126227e-10,1.0,1.0,4.611813800662011e-20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.799155141433359e-09,1.0,1.0,1.0
C1QB,1.0,1.0,1.0,1.0,1.0,0.00011329613627124949,1.0,1.6752276008925839e-28,1.0,7.87044062195252e-13,0.43773230588539225,0.0,1.0,3.4155914254838474e-95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.298274106559827e-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001102113099571596,1.0,4.502994650245794e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1021430204972074e-21,1.0,7.291718215602463e-59,1.0,1.0,1.0,1.0,0.11111698073182616,1.0,1.0,1.0,1.0,1.0,1.0,6.02560803134156e-310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19448935337386442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.325079201351352e-88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.342791756715684e-10,1.0,0.16440404893362115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6020735694740195,1.0,1.0,1.0,1.0,1.0,0.001800634175386838,1.0,1.0,1.0,1.0,1.0,9.926536623645615e-206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1582365432256458e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.011335855625758649,1.0,1.0,1.0,1.0,1.0,1.0,4.2268176181823705e-16,0.8107605390536171,1.0,1.0,0.058081030217462956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.576149731769282e-06,1.0,1.0
IFRD1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5431108704904062,1.0,1.0,1.885588322940543e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8994616023083914e-08,1.0,1.0,1.0,1.0,1.0,1.0,9.832635946260842e-06,1.0,1.0,4.0024265676301637e-29,1.0,1.0,1.0,9.916797641216485e-13,1.0,1.0,1.0,0.00024129396494326313,1.0,0.02744359256764396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.660912462533883e-35,1.0,1.0,1.0,0.2795597895042047,1.0,1.0,0.554568148321436,1.0,1.0,1.0,1.0,0.09648206786930577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.592628536891839e-134,6.18771336510957e-158,1.5986124580611595e-106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.660437891807567e-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0006169297029925097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7571202249805363,1.0,0.2865962554189282,1.0,1.0,0.006838974558105617,1.0,0.0005966699605815825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6952667954508826e-268,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4434133649376801e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45674574083760067,1.0
COL6A6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18985908328275947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9833814397358581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926235514505557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9036844100211837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8915517269511177,1.0,1.0,1.0,1.0,1.0,1.0,0.5093441516095354,1.0,0.3825989186182309,1.0,0.9849642462178952,1.0,1.9097363874731297e-05,1.0,1.0,1.0,6.858794080092504e-06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ZNF230,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0036151485324339245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04347557880664175,5.144746779187686e-09,1.0,1.0,1.3722851441494476e-162,1.0,0.0012915754484598507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26165274604517674,1.0,1.0,0.6544018047250559,1.0,0.19448935337386442,1.592628536891839e-134,1.0,1.0,0.0016801086104867424,1.818779321363239e-19,1.0,1.0,1.0,1.0,0.7405500080232028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03329263476886556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1690026360457496,1.0,1.0,0.00014634035611751185,0.41397805483299077,1.0,1.0,1.0,0.12631681557277794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0001567702045900808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2978407453870878,1.0,3.0358689873397855e-05,1.0,1.0,1.0,1.0,1.0,0.14413786269860335,0.920883527378962,1.0,1.0,0.002094131759548733,1.0,1.0,0.5979334632248426,1.0,5.721372166075951e-05,0.010295243273827488,1.0,1.0,1.0,1.0,0.11235785239163565,0.1822046713351454,1.0,1.0,1.0,1.0,1.0,1.0,1.0
